ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,cluster,database,category,subcategory
GO:0000910,cytokinesis,28/440,51/1745,0.5490196078431373,2.177361853832442,4.953733838345448,4.138082851749329e-6,1.7299485255229836e-4,1.7299485255229836e-4,KIF14/E2F7/STMN1/MYH10/CNTROB/SPTBN1/ANLN/KIF20B/PRC1/E2F8/INCENP/ANXA11/CIT/IQGAP1/BIRC5/CDCA8/RACGAP1/CEP55/CKAP2/AURKA/ESPL1/CUL4B/KIF4A/KIF23/NUSAP1/CENPA/SEPTIN10/AURKB,28,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000278,mitotic cell cycle,73/440,186/1745,0.3924731182795699,1.5565127077223853,4.661254578200146,5.486483687158887e-6,2.2185319405124384e-4,2.2185319405124384e-4,KIF14/E2F7/STMN1/CDCA2/BARD1/CCNB1/MYH10/KNL1/CNTROB/KIF2C/RRM2B/SPC24/SPTBN1/MKI67/ANLN/CDC25C/KIF20B/FLNA/TPX2/KIF22/PRC1/CDKN3/CENPF/NDC80/KIF11/E2F8/KIF18B/UBE2C/KIF15/INCENP/NCAPG/INSR/CCNF/CCNB2/FBXO43/TACC3/NCAPG2/CIT/CCNA2/IQGAP1/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/PCNT/FOXM1/SMC4/NCAPD2/CEP55/CKAP2/NCAPH/AURKA/ESPL1/NUF2/CUL4B/DLGAP5/KIF4A/KIF23/MASTL/BUB1/CDK5RAP2/TK1/NUSAP1/CENPA/RRM2/AURKB/CENPE/NUMA1/SPAG5/NEK2/TICRR,73,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0090068,positive regulation of cell cycle process,33/440,65/1745,0.5076923076923077,2.0134615384615384,4.833966448511519,5.601608886343698e-6,2.2185319405124384e-4,2.2185319405124384e-4,KIF14/E2F7/CCNB1/KNL1/RRM2B/CDC25C/KIF20B/NDC80/E2F8/CCDC15/UBE2C/INCENP/NCAPG/INSR/RHNO1/NCAPG2/CIT/BIRC5/CDCA8/CDK1/RACGAP1/SMC4/NCAPH/AURKA/ESPL1/DLGAP5/KIF23/BUB1/NUSAP1/RRM2/AURKB/NUMA1/SPAG5,33,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0009617,response to bacterium,25/440,44/1745,0.5681818181818182,2.253357438016529,4.8881378714688966,6.088817365863936e-6,2.3175593135096436e-4,2.3175593135096433e-4,H2BC4/CARD8/HMGB2/CPS1/RNF213/CDK19/H2BC12/H2BC3/H2BC6/H2BC26/SYT11/H2BC17/ARG2/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/CASP9/H2BC18/H2BC11/GRN/H2BC14/SPN/H2BC10,25,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0031507,heterochromatin formation,23/440,39/1745,0.5897435897435898,2.338869463869464,4.908800129015141,6.159626082417657e-6,2.3175593135096436e-4,2.3175593135096433e-4,H2AC17/H2AC16/H2AX/MIS18BP1/H2AC12/H3C10/H3C15/H3C7/H2AC21/H2AC4/H3C8/H1-2/H3C13/H3C6/H2AC13/H2AC25/H1-0/H2AC8/H3C12/PHF19/CENPA/H2AC11/H2AC6,23,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0033045,regulation of sister chromatid segregation,20/440,32/1745,0.625,2.478693181818182,4.900819423921039,7.428122018656999e-6,2.7266643019704354e-4,2.726664301970435e-4,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/TACC3/BIRC5/BUB1B/CDCA8/CDK1/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE/NUMA1,20,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0061640,cytoskeleton-dependent cytokinesis,22/440,37/1745,0.5945945945945946,2.3581081081081083,4.847140334274529,8.224584432744139e-6,2.94714275506665e-4,2.9471427550666496e-4,STMN1/MYH10/CNTROB/SPTBN1/ANLN/KIF20B/INCENP/CIT/IQGAP1/BIRC5/CDCA8/RACGAP1/CEP55/CKAP2/ESPL1/CUL4B/KIF4A/KIF23/NUSAP1/CENPA/SEPTIN10/AURKB,22,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0019730,antimicrobial humoral response,15/440,21/1745,0.7142857142857143,2.8327922077922074,4.905107943859584,1.0000564380287353e-5,3.3446331982961035e-4,3.3446331982961035e-4,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0030261,chromosome condensation,15/440,21/1745,0.7142857142857143,2.8327922077922074,4.905107943859584,1.0000564380287353e-5,3.3446331982961035e-4,3.3446331982961035e-4,CCNB1/H1-4/TOP2A/H1-1/NCAPG/H1-5/NCAPG2/CDK1/H1-2/SMC4/NCAPD2/NCAPH/H1-0/NUSAP1/H1-3,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,15/440,21/1745,0.7142857142857143,2.8327922077922074,4.905107943859584,1.0000564380287353e-5,3.3446331982961035e-4,3.3446331982961035e-4,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/H2BC15/H2BC18/H2BC11/H2BC14/H2BC10,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000281,mitotic cytokinesis,21/440,35/1745,0.6,2.3795454545454544,4.785929581561477,1.0942217264719839e-5,3.5800080398702954e-4,3.580008039870295e-4,STMN1/MYH10/CNTROB/SPTBN1/ANLN/KIF20B/INCENP/CIT/IQGAP1/BIRC5/CDCA8/RACGAP1/CEP55/CKAP2/ESPL1/CUL4B/KIF4A/KIF23/NUSAP1/CENPA/AURKB,21,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1905820,positive regulation of chromosome separation,12/440,15/1745,0.8,3.1727272727272724,4.905938689709645,1.2360117907739226e-5,3.957867542797348e-4,3.957867542797348e-4,UBE2C/INCENP/NCAPG/NCAPG2/BIRC5/CDCA8/SMC4/NCAPH/ESPL1/DLGAP5/AURKB/NUMA1,12,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0045787,positive regulation of cell cycle,33/440,67/1745,0.4925373134328358,1.953358208955224,4.6194668644377925,1.3012111946427892e-5,4.0798392665362455e-4,4.079839266536245e-4,KIF14/E2F7/CCNB1/KNL1/RRM2B/CDC25C/KIF20B/NDC80/E2F8/CCDC15/UBE2C/INCENP/NCAPG/INSR/RHNO1/NCAPG2/CIT/BIRC5/CDCA8/CDK1/RACGAP1/SMC4/NCAPH/AURKA/ESPL1/DLGAP5/KIF23/BUB1/NUSAP1/RRM2/AURKB/NUMA1/SPAG5,33,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0022402,cell cycle process,90/440,247/1745,0.3643724696356275,1.445068089804932,4.382413475189424,1.4980659957024165e-5,4.6012027010859934e-4,4.6012027010859934e-4,KIF14/E2F7/STMN1/CDCA2/BARD1/CCNB1/MYH10/KNL1/CNTROB/KIF2C/RRM2B/SPC24/ASPM/SPTBN1/H2AX/MKI67/ANLN/CDC25C/KIF20B/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CDKN3/CENPF/NDC80/KIF11/E2F8/KIF18B/CCDC15/UBE2C/KIF15/CEP152/INCENP/NCAPG/INSR/CCNF/CCNB2/FBXO43/ANXA11/TACC3/RHNO1/DMC1/NCAPG2/CIT/CCNA2/IQGAP1/BIN1/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/PCNT/FOXM1/SMC4/NCAPD2/CEP55/CKAP2/NCAPH/AURKA/ESPL1/ING2/NUF2/CUL4B/DLGAP5/KIF4A/KIF23/MASTL/BUB1/CDK5RAP2/TOP6BL/TK1/NUSAP1/CENPA/RRM2/SEPTIN10/AURKB/CENPE/NUMA1/USP28/SPAG5/FOXO4/HJURP/NEK2/PTTG1/TICRR,90,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0040029,epigenetic regulation of gene expression,28/440,54/1745,0.5185185185185185,2.0563973063973062,4.577693214501823,1.7870287728244737e-5,5.378956606201666e-4,5.378956606201666e-4,H2AC17/H2AC16/H2AX/APOBEC3C/HDAC7/MIS18BP1/H2AC12/H3C10/H3C15/H3C7/H2AC21/H2AC4/H3C8/H1-2/H3C13/H3C6/H2AC13/H2AC25/ING2/CUL4B/H1-0/H2AC8/H3C12/PHF19/CENPA/WBP2/H2AC11/H2AC6,28,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007052,mitotic spindle organization,23/440,41/1745,0.5609756097560976,2.2247782705099777,4.606901519352106,1.948619283765201e-5,5.58260519328231e-4,5.58260519328231e-4,STMN1/CCNB1/FLNA/TPX2/PRC1/NDC80/KIF11/KIF15/INCENP/TACC3/BIRC5/CHEK2/CDCA8/RACGAP1/PCNT/AURKA/NUF2/DLGAP5/KIF4A/KIF23/AURKB/CENPE/NUMA1,23,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0010965,regulation of mitotic sister chromatid separation,16/440,24/1745,0.6666666666666666,2.643939393939394,4.707554006093026,1.965967277368521e-5,5.58260519328231e-4,5.58260519328231e-4,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB,16,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051306,mitotic sister chromatid separation,16/440,24/1745,0.6666666666666666,2.643939393939394,4.707554006093026,1.965967277368521e-5,5.58260519328231e-4,5.58260519328231e-4,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB,16,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0045814,"negative regulation of gene expression, epigenetic",24/440,44/1745,0.5454545454545454,2.1632231404958677,4.53661095674756,2.4215271915067097e-5,6.732783880175633e-4,6.732783880175633e-4,H2AC17/H2AC16/H2AX/MIS18BP1/H2AC12/H3C10/H3C15/H3C7/H2AC21/H2AC4/H3C8/H1-2/H3C13/H3C6/H2AC13/H2AC25/ING2/H1-0/H2AC8/H3C12/PHF19/CENPA/H2AC11/H2AC6,24,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,18/440,29/1745,0.6206896551724138,2.461598746081505,4.607473453471494,2.505221908902561e-5,6.732783880175633e-4,6.732783880175633e-4,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/TACC3/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE,18,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0044784,metaphase/anaphase transition of cell cycle,18/440,29/1745,0.6206896551724138,2.461598746081505,4.607473453471494,2.505221908902561e-5,6.732783880175633e-4,6.732783880175633e-4,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/TACC3/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE,18,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051128,regulation of cellular component organization,99/440,282/1745,0.35106382978723405,1.3922872340425534,4.176388480366099,3.2375198513768663e-5,8.460675255758617e-4,8.460675255758617e-4,DLG4/KIF14/IQSEC1/SEMA4A/STMN1/CDCA2/CARD8/CCNB1/KNL1/CNTROB/SPC24/EGLN1/SPTBN1/MKI67/ANLN/MAP2K1/CDC25C/KIF20B/FLNA/NCKIPSD/TPX2/CENPF/CASP6/WDR54/NDC80/H1-1/MYO1C/CCDC15/UBE2C/INCENP/NCAPG/INSR/PLD3/CCNF/FBXO43/CTNNBIP1/TACC3/RAC2/MED25/STN1/SRGAP2/SYT11/MAPK3/CIT/IQGAP1/SYP/COTL1/BIN1/CLSTN3/ARHGAP35/MLLT3/C15orf62/BIRC5/IFT140/ACAA2/AAK1/CHEK2/BUB1B/ABI2/DYNC2LI1/CDCA8/CDK1/RALB/SMC4/NCAPD2/CKAP2/PAK1/NCAPH/BNIP3/NUMB/ARAP1/ARRB2/AURKA/ESPL1/NLGN2/NUF2/FIG4/DLGAP5/NBDY/CAMK1/SSH1/GRN/BUB1/SSH3/CDK5RAP2/SSH2/DNAJB2/ZMYND8/NUSAP1/CARMIL1/FAM162A/AURKB/MBOAT1/CENPE/NUMA1/SPAG5/HJURP/NEK2/NDRG4,99,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0006959,humoral immune response,17/440,27/1745,0.6296296296296297,2.497053872053872,4.550949893646137,3.2605924573687695e-5,8.460675255758617e-4,8.460675255758617e-4,H2BC4/H2BC12/H2BC3/H2BC6/H2BC26/H2BC17/H2BC13/H2BC21/H2BC9/H2BC7/GPI/H2BC15/H2BC18/H2BC11/H2BC14/C5/H2BC10,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051984,positive regulation of chromosome segregation,11/440,14/1745,0.7857142857142857,3.116071428571429,4.614664478239009,4.0161988818546206e-5,0.0010244710707103736,0.0010244710707103736,CCNB1/INCENP/NCAPG/NCAPG2/BIRC5/CDCA8/CDK1/SMC4/NCAPH/AURKB/NUMA1,11,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007017,microtubule-based process,54/440,134/1745,0.40298507462686567,1.5982021709633651,4.1835690024338605,4.5967927337506496e-5,0.0011530288440491211,0.0011530288440491213,ARMCX2/KIF14/STMN1/CCNB1/CNTROB/KIF2C/ASPM/MAK/MAP2K1/KIF20B/FLNA/TPX2/KIF22/PRC1/NDC80/KIF11/KATNAL1/BLOC1S1/KIF18B/CCDC15/KIF15/CEP152/INCENP/CCNF/TACC3/IFT122/SRGAP2/BIRC5/IFT140/CHEK2/DYNC2LI1/CDCA8/CDK1/RACGAP1/PCNT/SPA17/CKAP2/PAK1/GTSE1/AURKA/ESPL1/ING2/NUF2/DLGAP5/KIF4A/KIF23/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2,54,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007051,spindle organization,26/440,51/1745,0.5098039215686274,2.021836007130125,4.299360973249853,5.304012865881341e-5,0.0013032834724237402,0.0013032834724237402,STMN1/CCNB1/ASPM/FLNA/TPX2/PRC1/NDC80/KIF11/KIF15/INCENP/TACC3/BIRC5/CHEK2/CDCA8/RACGAP1/PCNT/AURKA/NUF2/DLGAP5/KIF4A/KIF23/AURKB/CENPE/NUMA1/SPAG5/NEK2,26,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0033047,regulation of mitotic sister chromatid segregation,15/440,23/1745,0.6521739130434783,2.586462450592885,4.446020538002578,5.36900832493501e-5,0.0013032834724237402,0.0013032834724237402,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/CDK1/NUF2/BUB1/CDK5RAP2/AURKB/NUMA1,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0010564,regulation of cell cycle process,58/440,148/1745,0.3918918918918919,1.5542076167076166,4.091148205704757,6.197947116074e-5,0.0014797968466829915,0.0014797968466829915,KIF14/E2F7/CDCA2/BARD1/CCNB1/KNL1/KIF2C/RRM2B/SPC24/H2AX/MKI67/ANLN/CDC25C/KIF20B/TPX2/PRC1/CENPF/NDC80/KIF11/E2F8/CCDC15/UBE2C/INCENP/NCAPG/INSR/CCNF/FBXO43/TACC3/RHNO1/NCAPG2/CIT/BIN1/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/RACGAP1/SMC4/NCAPH/AURKA/ESPL1/NUF2/CUL4B/DLGAP5/KIF23/BUB1/CDK5RAP2/NUSAP1/RRM2/AURKB/CENPE/NUMA1/USP28/SPAG5/FOXO4/NEK2/TICRR,58,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0030071,regulation of mitotic metaphase/anaphase transition,17/440,28/1745,0.6071428571428571,2.407873376623377,4.359651629890622,6.391149171720561e-5,0.0014797968466829915,0.0014797968466829915,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,17/440,28/1745,0.6071428571428571,2.407873376623377,4.359651629890622,6.391149171720561e-5,0.0014797968466829915,0.0014797968466829915,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0033044,regulation of chromosome organization,27/440,55/1745,0.4909090909090909,1.946900826446281,4.142254808331031,8.92305346223546e-5,0.0020347265849491466,0.0020347265849491466,CCNB1/KNL1/SPC24/CENPF/NDC80/UBE2C/INCENP/NCAPG/TACC3/STN1/MAPK3/BIRC5/BUB1B/CDCA8/CDK1/SMC4/NCAPD2/NCAPH/ESPL1/NUF2/DLGAP5/BUB1/CDK5RAP2/AURKB/CENPE/NUMA1/NEK2,27,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051726,regulation of cell cycle,68/440,183/1745,0.37158469945355194,1.4736711376055638,3.9314818521764057,1.0170297357835317e-4,0.002284522018439127,0.002284522018439127,KIF14/E2F7/CDCA2/BARD1/CCNB1/KNL1/KIF2C/RRM2B/SPC24/ASPM/H2AX/MKI67/ANLN/CDC25C/KIF20B/TPX2/PRC1/CDKN3/CENPF/NDC80/KIF11/E2F8/CCDC15/TADA3/UBE2C/INCENP/NCAPG/INSR/CDK19/CCNF/FBXO43/TACC3/RHNO1/NCAPG2/CIT/IQGAP1/BIN1/BIRC5/CHEK2/BUB1B/CDCA8/YEATS2/CDK1/RACGAP1/FOXM1/SMC4/TFDP2/NCAPH/AURKA/ESPL1/NUF2/CUL4B/DLGAP5/GRK5/KIF23/MASTL/BUB1/CDK5RAP2/NUSAP1/RRM2/AURKB/CENPE/NUMA1/USP28/SPAG5/FOXO4/NEK2/TICRR,68,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0008608,attachment of spindle microtubules to kinetochore,15/440,24/1745,0.625,2.4786931818181817,4.234358053291624,1.1040743404212516e-4,0.002443576297549976,0.0024435762975499762,CCNB1/KNL1/KIF2C/SPC24/NDC80/INCENP/BIRC5/CDCA8/CDK1/RACGAP1/NUF2/AURKB/CENPE/SPAG5/NEK2,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,9/440,11/1745,0.8181818181818182,3.2448347107438016,4.3356127794667145,1.2856785500117834e-4,0.002804269880822803,0.002804269880822803,CCNB1/INCENP/BIRC5/CDCA8/CDK1/RACGAP1/AURKB/SPAG5/NEK2,9,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0010639,negative regulation of organelle organization,29/440,62/1745,0.46774193548387094,1.855021994134897,3.979471473986663,1.4760108861748002e-4,0.0031734234052758206,0.0031734234052758206,CCNB1/KNL1/SPC24/SPTBN1/TPX2/CENPF/NDC80/INCENP/CCNF/FBXO43/STN1/CLSTN3/BIRC5/ACAA2/BUB1B/CDCA8/CKAP2/BNIP3/ARAP1/ESPL1/NUF2/NBDY/SSH1/BUB1/SSH3/CDK5RAP2/SSH2/CARMIL1/AURKB,29,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051130,positive regulation of cellular component organization,49/440,123/1745,0.3983739837398374,1.5799150036954914,3.8724498178320834,1.5121695292614977e-4,0.003205373438786696,0.003205373438786696,DLG4/IQSEC1/SEMA4A/ANLN/FLNA/NCKIPSD/H1-1/CCDC15/UBE2C/NCAPG/INSR/PLD3/RAC2/MED25/SYT11/MAPK3/BIN1/CLSTN3/ARHGAP35/C15orf62/ABI2/CDK1/RALB/SMC4/NCAPD2/PAK1/NCAPH/BNIP3/ARAP1/ARRB2/AURKA/ESPL1/NLGN2/FIG4/DLGAP5/CAMK1/SSH1/GRN/BUB1/CDK5RAP2/ZMYND8/NUSAP1/CARMIL1/FAM162A/AURKB/NUMA1/SPAG5/NEK2/NDRG4,49,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0000226,microtubule cytoskeleton organization,41/440,98/1745,0.41836734693877553,1.6592068645640075,3.8992607859048145,1.534635126682352e-4,0.0032078137023013055,0.0032078137023013055,STMN1/CCNB1/CNTROB/KIF2C/ASPM/FLNA/TPX2/PRC1/NDC80/KIF11/KATNAL1/KIF18B/CCDC15/KIF15/CEP152/INCENP/CCNF/TACC3/SRGAP2/BIRC5/CHEK2/CDCA8/CDK1/RACGAP1/PCNT/CKAP2/PAK1/AURKA/ESPL1/NUF2/DLGAP5/KIF4A/KIF23/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2,41,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007346,regulation of mitotic cell cycle,38/440,89/1745,0.42696629213483145,1.693309499489275,3.8975016758221805,1.6205648991327333e-4,0.003341027634513375,0.003341027634513375,KIF14/E2F7/CDCA2/BARD1/CCNB1/KNL1/RRM2B/SPC24/MKI67/ANLN/CDC25C/KIF20B/CENPF/NDC80/UBE2C/INCENP/INSR/FBXO43/IQGAP1/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/FOXM1/AURKA/ESPL1/NUF2/DLGAP5/MASTL/BUB1/CDK5RAP2/NUSAP1/RRM2/AURKB/CENPE/NEK2/TICRR,38,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0050000,chromosome localization,21/440,40/1745,0.525,2.0821022727272727,4.019115027153325,1.6635806532736846e-4,0.003383363355644453,0.0033833633556444535,KIF14/CCNB1/KNL1/KIF2C/SPC24/KIF22/CENPF/NDC80/INCENP/BIRC5/CDCA8/CDK1/RACGAP1/NUF2/DLGAP5/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2,21,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007094,mitotic spindle assembly checkpoint signaling,13/440,20/1745,0.65,2.577840909090909,4.119817544771121,1.842117379876661e-4,0.003554341867582532,0.003554341867582532,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0031577,spindle checkpoint signaling,13/440,20/1745,0.65,2.577840909090909,4.119817544771121,1.842117379876661e-4,0.003554341867582532,0.003554341867582532,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0071173,spindle assembly checkpoint signaling,13/440,20/1745,0.65,2.577840909090909,4.119817544771121,1.842117379876661e-4,0.003554341867582532,0.003554341867582532,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0071174,mitotic spindle checkpoint signaling,13/440,20/1745,0.65,2.577840909090909,4.119817544771121,1.842117379876661e-4,0.003554341867582532,0.003554341867582532,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007049,cell cycle,96/440,284/1745,0.3380281690140845,1.3405889884763122,3.6413211822830314,2.4492505983988224e-4,0.004665977405810415,0.004665977405810415,KIF14/E2F7/STMN1/CDCA2/BARD1/CCNB1/MYH10/KNL1/CNTROB/KIF2C/RRM2B/SPC24/ASPM/SPTBN1/H2AX/MKI67/ANLN/CDC25C/KIF20B/FLNA/TOP2A/TPX2/KIF22/SGO2/PRC1/CDKN3/CENPF/NDC80/KIF11/E2F8/KIF18B/CCDC15/TADA3/UBE2C/KIF15/CEP152/INCENP/NCAPG/INSR/CDK19/CCNF/CCNB2/FBXO43/ANXA11/TACC3/RHNO1/DMC1/NCAPG2/CIT/CCNA2/IQGAP1/BIN1/BIRC5/CHEK2/BUB1B/CDCA8/YEATS2/CDK1/RACGAP1/PCNT/FOXM1/SMC4/NCAPD2/CEP55/CKAP2/TFDP2/NCAPH/AURKA/ESPL1/ING2/NUF2/CUL4B/DLGAP5/KIF4A/GRK5/KIF23/MASTL/ZNF318/BUB1/CDK5RAP2/TOP6BL/TK1/NUSAP1/CENPA/RRM2/SEPTIN10/AURKB/CENPE/NUMA1/USP28/SPAG5/FOXO4/HJURP/NEK2/PTTG1/TICRR,96,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051784,negative regulation of nuclear division,14/440,23/1745,0.6086956521739131,2.4140316205533594,3.962787536519271,2.8295599420042635e-4,0.005279156403019657,0.005279156403019657,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/FBXO43/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,14,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0043933,protein-containing complex organization,86/440,250/1745,0.344,1.3642727272727275,3.6121883531270376,2.841273545811244e-4,0.005279156403019657,0.005279156403019657,DLG4/KIF14/H2BC4/SSBP3/STMN1/CARD8/CCNB1/KIF2C/SPTBN1/H4C6/H2AX/HMGB2/ANLN/SLC2A1/H1-4/TPX2/MIS18BP1/CENPF/MPP2/H1-1/KIF18B/H4C1/UBE2C/H3C10/INSR/H3C15/H4C8/CTNNBIP1/H2BC3/H2BC6/H1-5/H3C7/MED25/DMC1/SDHAF4/SYP/COTL1/BIN1/C15orf62/H4C4/PLTP/CDK1/RALB/H3C8/H4C9/H1-2/PCNT/H3C13/H3C6/H2BC13/H2BC21/CKAP2/TMEM9/SNX14/PAK1/BNIP3/H2BC9/H2AC25/H2BC7/H2BC15/DLGAP5/H4C2/H1-0/SSH1/RN7SL3/H2BC11/MICAL2/SSH3/CDK5RAP2/H2BC14/TK1/H3C12/SSH2/H4C13/CENPA/RRM2/DIAPH3/CARMIL1/AURKB/ACACB/CENPE/NUMA1/H1-3/CEP57/HJURP/H2BC10,86,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0044772,mitotic cell cycle phase transition,37/440,88/1745,0.42045454545454547,1.6674845041322315,3.7300580650707937,2.8987757905924924e-4,0.005320314103465489,0.005320314103465489,KIF14/E2F7/BARD1/CCNB1/KNL1/RRM2B/SPC24/ANLN/CDC25C/CDKN3/CENPF/NDC80/UBE2C/INCENP/CCNF/CCNB2/TACC3/CCNA2/BIRC5/CHEK2/BUB1B/CDCA8/CDK1/FOXM1/AURKA/ESPL1/NUF2/CUL4B/DLGAP5/MASTL/BUB1/CDK5RAP2/RRM2/AURKB/CENPE/NEK2/TICRR,37,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051310,metaphase chromosome alignment,20/440,39/1745,0.5128205128205128,2.033799533799534,3.7902987720882964,3.6111914445188716e-4,0.006250232452874671,0.0062502324528746715,KIF14/CCNB1/KNL1/KIF2C/SPC24/KIF22/CENPF/NDC80/INCENP/BIRC5/CDCA8/CDK1/RACGAP1/NUF2/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2,20,C1_Delayed Proliferative,GO_BP,NA,NA
